"x" "x.1"
-0.17894299 -0.16551112
-0.17875893 -0.18052879
-0.17689792 -0.84109167
-0.17550752 -0.84042431
-0.1752714 -0.28333154
-0.17463857 -0.82958286
-0.17383773 -0.23776912
-0.17363358 -0.84304058
-0.17360838 -0.30576776
-0.17041285 -0.84453539
-0.17012326 -0.21286606
-0.17011888 -0.21254783
-0.17002006 -0.21363846
-0.17001475 -0.21481139
-0.16995664 -0.21166193
-0.16994599 -0.2149293
-0.16991726 -0.21098561
-0.16987223 -0.84760739
-0.16975169 -0.21648067
-0.16973486 -0.21080618
-0.16959804 -0.84842176
-0.16946718 -0.21681472
-0.16920684 -0.21582578
-0.16845213 -0.21699366
-0.16826027 -0.84691343
-0.16784242 -0.85136436
-0.16780988 -0.84647934
-0.1671373 -0.84760012
-0.16607274 -0.84820959
-0.1656511 -0.84900617
-0.1655315 -0.22558924
-0.16552611 -0.85397173
-0.16539853 -0.33393207
-0.16517263 -0.15387878
-0.16508604 -0.21998741
-0.16463293 -0.85515797
-0.1643979 -0.85019877
-0.16399429 -0.072042057
-0.16383932 -0.85074702
-0.16372926 -0.85075436
-0.16337687 -0.8509089
-0.16141794 -0.85825052
-0.16127715 -0.071742379
-0.1609138 -0.071040788
-0.1608887 -0.071537656
-0.16046406 -0.15311327
-0.16021766 -0.072166397
-0.15995248 -0.070813975
-0.15925169 0.16877643
-0.15921959 0.17339819
-0.15920471 -0.070785509
-0.15918275 -0.32954564
-0.15916825 -0.33025858
-0.15893808 -0.32837122
-0.15893458 -0.33105462
-0.15888405 0.15168499
-0.15862948 -0.32655015
-0.15850981 -0.34728903
-0.15830683 -0.32468904
-0.15818118 -0.070155529
-0.15813258 0.16680064
-0.15811467 0.1673751
-0.15803031 0.1675122
-0.15802998 0.16809416
-0.15762085 0.16834367
-0.15753685 0.16829356
-0.15593914 -0.19703179
-0.15586855 0.16398748
-0.15554762 0.17184335
-0.1554244 -0.15395745
-0.15504784 -0.15335419
-0.15502102 0.16093309
-0.15464366 -0.15452574
-0.15445691 0.16701861
-0.1539855 -0.86633214
-0.15396426 -0.15309266
-0.15395466 -0.15468248
-0.15385675 -0.15472153
-0.15356511 -0.15428994
-0.15332621 -0.15450688
-0.15328322 -0.154431
-0.1531155 -0.15649798
-0.15267893 -0.86732885
-0.15232628 0.15785295
-0.15146281 -0.78530822
-0.15145283 -0.28113439
-0.15129234 -0.15544817
-0.14698704 -0.87348602
-0.14678416 -0.067259548
-0.14652914 -0.87444195
-0.14479274 -0.23258583
-0.1434206 -0.29223994
-0.14323344 -0.2435321
-0.14307242 -0.24465212
-0.14254902 -0.30588383
-0.14252707 -0.87868417
-0.14227126 0.12227355
-0.14221194 -0.23993334
-0.14208083 -0.23994744
-0.14198608 -0.23968451
-0.14194957 -0.87847647
-0.14116633 -0.23296149
-0.14091622 -0.23388583
-0.14070431 -0.2200516
-0.14037516 -0.22627288
-0.14009948 -0.22323622
-0.1388344 -0.23181302
-0.13767151 -0.23024794
-0.13755096 -0.22975252
-0.13747018 -0.22849892
-0.13740687 -0.22880441
-0.13724409 -0.22883996
-0.13694797 -0.23007489
-0.13689363 -0.23053226
-0.13670326 -0.23007427
-0.13581869 -0.13777848
-0.13508295 -0.22913879
-0.13243137 -0.88856975
-0.13014451 -0.24711421
-0.1298473 -0.1202833
-0.12960739 -0.12126012
-0.12868129 -0.18103668
-0.12835169 0.92300134
-0.12828877 -0.11922027
-0.12745868 -0.17937747
-0.12646427 -0.11995335
-0.12546674 -0.17644752
-0.12448611 -0.17663495
-0.12444773 -0.17517108
-0.1242922 -0.17519982
-0.12401191 -0.1735503
-0.12397989 -0.17583785
-0.12365571 -0.12778605
-0.12342935 -0.17306816
-0.123397 -0.17553654
-0.1225537 -0.17081642
-0.1224052 -0.17012367
-0.1219062 -0.22640101
-0.12159288 -0.1746585
-0.12138551 -0.17490032
-0.12112816 -0.17240109
-0.12097802 -0.17393402
-0.12085415 -0.17375206
-0.12077384 -0.17435754
-0.12075239 -0.14926016
-0.12070795 -0.17207205
-0.12048629 -0.17278221
-0.12012583 -0.13483354
-0.11973478 -0.16857212
-0.1181638 -0.14430123
-0.11792413 -0.14243966
-0.11780168 -0.13716909
-0.11685237 -0.14223822
-0.11663348 -0.12616918
-0.11635355 -0.13742911
-0.11602874 -0.14660155
-0.11478025 -0.1410581
-0.1144384 -0.1250214
-0.11418665 -0.14062754
-0.1138051 -0.15719411
-0.11332496 -0.14385652
-0.11321982 -0.12347077
-0.11314385 -0.23860094
-0.11309108 -0.13828248
-0.11292348 -0.15896387
-0.1126277 -0.13779555
-0.11237634 -0.13805534
-0.11237325 -0.12337123
-0.11224863 -0.15365123
-0.11222656 -0.14028073
-0.11208215 -0.13925458
-0.11203748 -0.13751214
-0.11203151 -0.13683532
-0.11199773 -0.12329833
-0.11198147 -0.24316072
-0.11137798 -0.23899759
-0.11133209 -0.13989335
-0.1113081 -0.2378113
-0.111308 -0.1582473
-0.11130788 -0.24174523
-0.11106255 -0.24054463
-0.11083313 -0.23803814
-0.11070319 -0.23575112
-0.11070272 -0.23998364
-0.11035167 -0.14074215
-0.11032505 -0.14500218
-0.11030563 -0.17378199
-0.11016663 -0.2367454
-0.11009805 -0.23601455
-0.11008864 -0.23447116
-0.11006235 -0.12099419
-0.10998687 -0.23728843
-0.10980433 -0.23402726
-0.10957091 -0.23353682
-0.10949381 -0.17368988
-0.1089597 -0.11996916
-0.10895807 -0.14821336
-0.10852159 -0.91383706
-0.10846876 0.94439821
-0.10843933 -0.11918991
-0.10830179 -0.070280401
-0.10823794 -0.070465994
-0.1079253 -0.069953828
-0.10746858 -0.11727817
-0.10720846 -0.11664881
-0.10685952 -0.070314065
-0.10667799 -0.14746886
-0.10663162 -0.1164325
-0.10650822 -0.91583826
-0.1062902 -0.11736873
-0.10608737 -0.071638329
-0.10602536 -0.071250038
-0.10562088 -0.068601759
-0.10553965 -0.071712397
-0.10482789 -0.072073504
-0.10386749 -0.30579027
-0.10381017 -0.11508729
-0.10368678 -0.11546021
-0.10364148 -0.11507702
-0.10360721 -0.11594904
-0.10325266 -0.1151489
-0.10310026 -0.91936465
-0.10304433 -0.30387045
-0.10304 -0.062471374
-0.10273888 0.95025074
-0.1025374 -0.10972614
-0.10247206 -0.91992214
-0.10223629 -0.92058588
-0.10211936 -0.92026665
-0.10164097 -0.30209407
-0.10164082 -0.29547281
-0.10147501 -0.92092346
-0.10146618 -0.29643634
-0.10104867 -0.88828856
-0.10067164 -0.92174468
-0.10054557 -0.071166543
-0.099450536 -0.30174532
-0.099229148 -0.11776143
-0.098444885 0.95437539
-0.09825828 -0.10412262
-0.097966096 -0.30246329
-0.097876866 -0.10257063
-0.097254495 -0.30156812
-0.097144166 -0.10317416
-0.096996295 -0.10336787
-0.096913151 -0.11981487
-0.096546674 -0.92608484
-0.096453467 -0.30353807
-0.095987104 -0.10198841
-0.095040574 -0.261453
-0.094548466 -0.2602604
-0.094423997 -0.25856419
-0.093866186 -0.26003841
-0.093770165 -0.23460884
-0.093338546 0.95933518
-0.093251851 -0.086746902
-0.0930778 -0.25653397
-0.092920992 -0.13591451
-0.092873029 -0.25727649
-0.092427333 -0.29516402
-0.091929782 -0.10131641
-0.091846264 0.962318
-0.091519469 -0.29792017
-0.091333612 0.96163559
-0.090047684 -0.24475118
-0.089599805 -0.2502907
-0.088937526 -0.30663647
-0.088612677 0.9644247
-0.088602113 -0.11448122
-0.088120238 -0.019586902
-0.08800082 -0.017605158
-0.087535176 -0.018021706
-0.087531549 -0.016473325
-0.087395912 -0.19664747
-0.087301678 -0.021061242
-0.087294522 -0.021135619
-0.086935885 -0.022220038
-0.086914353 -0.12924381
-0.086679774 -0.24987129
-0.086399062 -0.094687159
-0.086339858 -0.021667275
-0.085958237 -0.23706495
-0.085836553 -0.013105921
-0.085076485 0.0023102037
-0.084635072 -0.23588705
-0.084575217 0.96849002
-0.084368091 -0.13765579
-0.084165081 -0.14447842
-0.083884112 -0.1474502
-0.083547951 -0.30739524
-0.083516245 0.96993795
-0.083425175 0.97004353
-0.083275191 0.96988814
-0.083263356 -0.14965028
-0.083145619 -0.24650823
-0.083101872 -0.1426397
-0.082575786 -0.1524984
-0.08241483 -0.94093491
-0.08219342 0.01025262
-0.082157902 0.97112496
-0.081978101 -0.15589988
-0.081862791 0.97157041
-0.08169833 -0.15775357
-0.081380657 -0.083794832
-0.08132736 -0.1568487
-0.08104981 -0.14219661
-0.080520554 0.018548027
-0.08037732 0.97311314
-0.079432501 -0.29547286
-0.079228516 -0.1421572
-0.079167568 -0.080728628
-0.078982834 -0.29938729
-0.078495896 -0.30156615
-0.078281783 -0.14485746
-0.078109609 -0.29888062
-0.077967226 -0.30070295
-0.077964788 -0.2989142
-0.077690814 -0.27491938
-0.077623819 -0.08546751
-0.077400277 -0.29934427
-0.077283763 -0.29780003
-0.077145242 -0.081934152
-0.077134632 -0.14865035
-0.077118456 -0.29764645
-0.076740814 -0.29837579
-0.076576602 -0.29656804
-0.07432923 -0.14602725
-0.073480519 -0.1452523
-0.073341689 -0.94922847
-0.072768257 -0.14554808
-0.072090599 -0.14039975
-0.071895078 -0.14370349
-0.071801781 -0.16820303
-0.071432508 -0.14318205
-0.071388648 -0.14330421
-0.071169826 -0.95286041
-0.070912556 -0.1429954
-0.070545299 -0.16730134
-0.07027524 -0.13678526
-0.06993608 -0.95395437
-0.069913156 -0.12174663
-0.069678272 -0.12071038
-0.069611239 -0.16553962
-0.069596887 -0.14511884
-0.069119167 -0.14217386
-0.0688485 -0.11864344
-0.068768967 -0.16311826
-0.068755726 -0.18236743
-0.068749455 -0.12036988
-0.068668797 -0.16299889
-0.068629368 -0.16343418
-0.068138514 -0.16256914
-0.06801954 -0.95596814
-0.067962605 -0.27807886
-0.067888171 -0.11665207
-0.06726902 -0.16115132
-0.067015603 -0.11668089
-0.066616819 -0.16017124
-0.066567543 -0.16402344
-0.06653046 -0.16120406
-0.066440092 -0.31041375
-0.066323479 -0.16000526
-0.066206677 -0.16160497
-0.065223849 -0.89622313
-0.065184064 -0.14152832
-0.065151813 -0.15541587
-0.064710163 -0.15639624
-0.064471003 -0.1650753
-0.064399673 -0.16220068
-0.064394603 -0.16232217
-0.064367648 -0.15641559
-0.064367116 -0.15264301
-0.064295138 -0.15658043
-0.064253812 -0.26863241
-0.064149873 -0.15977013
-0.063580333 -0.15576624
-0.063288156 -0.15763542
-0.063015583 -0.96127914
-0.062959199 -0.93168988
-0.062885233 -0.15961924
-0.062636125 -0.15568092
-0.06255402 -0.15695109
-0.061818726 -0.962418
-0.061201628 -0.90195135
-0.060695004 -0.9635867
-0.060587388 -0.15620105
-0.060330301 -0.067268385
-0.059739049 -0.14488323
-0.059580773 -0.93991466
-0.058928799 -0.15646581
-0.058569412 -0.96572767
-0.058112178 0.038411962
-0.057873543 -0.96638669
-0.057848563 -0.26057274
-0.05768229 -0.93408973
-0.057679644 -0.15839032
-0.057672753 -0.9439021
-0.056690406 -0.21586977
-0.056507279 -0.15673208
-0.056465285 -0.96795715
-0.056314706 -0.26138368
-0.055821745 -0.90324425
-0.054897063 -0.96982808
-0.054764843 -0.11368019
-0.054391645 -0.97035375
-0.053917886 -0.97077811
-0.053804678 0.28105933
-0.053665938 0.0030874573
-0.053538987 -0.26042439
-0.053413241 -0.97129624
-0.053384116 -0.099078092
-0.053311618 -0.97146174
-0.053060473 -0.89851886
-0.052743984 -0.90563983
-0.051788651 0.0037601265
-0.051261568 -0.97350402
-0.050646359 -0.097092748
-0.050472214 -0.097738404
-0.050227653 -0.094146827
-0.050218383 -0.93007147
-0.050085493 -0.092296657
-0.049975815 -0.091703341
-0.049900915 -0.093576791
-0.049749984 -0.19219505
-0.049682906 -0.15040874
-0.049617686 -0.095866175
-0.049493544 -0.09690599
-0.049419374 -0.12463815
-0.049264559 -0.90305269
-0.049181014 -0.12162761
-0.048987411 -0.12745808
-0.048868852 -0.092885635
-0.048735287 -0.1208804
-0.048706307 -0.11998912
-0.04869577 -0.90126091
-0.048593287 -0.11935697
-0.048543687 -0.12052347
-0.04852886 -0.11903272
-0.048521544 -0.11928707
-0.048190914 -0.11892752
-0.048162998 -0.90280925
-0.048102093 -0.11826721
-0.048038436 -0.128695
-0.04792796 -0.11876148
-0.04791463 -0.11729489
-0.047891351 -0.11797708
-0.047887487 -0.1173296
-0.046837603 -0.17506002
-0.046803802 -0.92763016
-0.046300179 -0.15757349
-0.046117852 -0.92928837
-0.045983368 -0.90795234
-0.045555953 -0.12218174
-0.045387475 0.0054791573
-0.045362908 -0.92959478
-0.04433234 -0.93034171
-0.043980083 -0.90263498
-0.043172037 -0.93327751
-0.04314112 -0.93200921
-0.042994427 0.26765678
-0.042567668 0.28199953
-0.042468312 -0.90016248
-0.042033931 0.30164225
-0.041916745 0.29087906
-0.041770395 -0.22231527
-0.041598897 0.29385506
-0.041493735 0.013610113
-0.041424554 0.0033753012
-0.041219664 -0.25371245
-0.041160386 -0.25301035
-0.040355145 -0.17892032
-0.040354827 -0.17808074
-0.040070425 0.28553827
-0.040033007 -0.15809229
-0.039996478 -0.16099513
-0.039956548 -0.1807356
-0.039898966 -0.16135302
-0.039697431 -0.25169244
-0.039677917 -0.15763693
-0.039634338 -0.18052711
-0.039535615 0.020584573
-0.03949887 -0.17958044
-0.039405305 -0.16094122
-0.039277517 -0.1802786
-0.039245072 -0.15948418
-0.039125295 -0.16020231
-0.039047282 -0.16016395
-0.039043035 -0.17949228
-0.038944354 -0.16045789
-0.038736604 -0.15554466
-0.038687291 -0.15833174
-0.038672235 -0.25328337
-0.038573554 -0.076444647
-0.038562184 -0.18265412
-0.038336827 -0.23138206
-0.038185295 -0.23201191
-0.038033194 -0.18056266
-0.038028029 -0.1460818
-0.037969347 -0.25412531
-0.037937567 -0.18240177
-0.037837372 -0.25504901
-0.037690493 -0.14740373
-0.037651613 -0.23205907
-0.037650523 -0.14643645
-0.037616467 -0.23134267
-0.037564933 -0.14597463
-0.037415733 -0.23027978
-0.037379718 -0.15327651
-0.037307634 -0.14615419
-0.03728566 -0.25519428
-0.03724053 -0.18168571
-0.037047018 -0.14807167
-0.037000647 -0.25690741
-0.036915695 -0.15064941
-0.03675179 -0.14984907
-0.036738091 0.023381441
-0.036697316 -0.25465952
-0.036647967 0.018886037
-0.036641986 -0.17133942
-0.036562113 -0.14989618
-0.03645407 -0.25632399
-0.036451632 -0.25485287
-0.036196286 0.30463124
-0.03614422 -0.22823564
-0.035919423 -0.14767912
-0.035776116 -0.14734741
-0.035760565 -0.14664368
-0.035738479 -0.25597167
-0.03560656 -0.14505624
-0.035604643 0.017414751
-0.035599708 -0.21397001
-0.035517792 0.27868686
-0.035483439 -0.14554797
-0.035483072 -0.2550607
-0.035446219 -0.14050406
-0.035398456 0.01435427
-0.034950361 -0.1391193
-0.034937833 -0.20588996
-0.034930101 -0.22196013
-0.034913987 -0.22168731
-0.034671155 -0.14008274
-0.034658035 -0.22314373
-0.034594159 -0.22689979
-0.034261057 -0.13626855
-0.034236087 -0.13932348
-0.034180206 -0.13406888
-0.034176315 -0.13718533
-0.034130766 -0.13628316
-0.034019619 -0.92814826
-0.033918271 -0.2245441
-0.033792253 -0.13270324
-0.033595587 -0.13349877
-0.03345091 -0.1372133
-0.03344116 -0.22607672
-0.033352695 0.29652235
-0.032551962 -0.20308871
-0.032315244 0.27254383
-0.032141681 -0.25893301
-0.032139243 0.26941902
-0.031806599 0.28040864
-0.031722796 -0.21910919
-0.031538849 -0.152302
-0.031038924 -0.25298785
-0.030755837 -0.2204039
-0.030609852 0.0087390715
-0.030590625 0.26218988
-0.030463822 0.27864639
-0.029749584 -0.073765003
-0.029432844 -0.15865355
-0.028869148 -0.94840371
-0.028715184 -0.1019126
-0.028628401 -0.01038201
-0.028572736 0.28393839
-0.027967425 0.013166516
-0.027892943 -0.2199623
-0.027565688 0.29909992
-0.027543499 0.28675659
-0.027254552 -0.93052775
-0.027044798 -0.26605456
-0.026429942 0.012111189
-0.026253888 0.014367806
-0.025987931 0.016450265
-0.025911724 -0.19900896
-0.02577057 0.026012575
-0.025563902 0.018506721
-0.024622632 -0.20887892
-0.024386059 0.27360001
-0.024003839 0.2662896
-0.023968955 0.27763835
-0.023354659 0.014292389
-0.02334139 0.0064686116
-0.022514925 -0.010822542
-0.022471941 -0.171419
-0.022213289 -0.18788136
-0.022158069 -0.19124411
-0.02165731 0.012870722
-0.021566893 -0.2575301
-0.021514589 -0.13190664
-0.021205956 -0.18377281
-0.021172239 -0.013964263
-0.020755925 -0.25526977
-0.020495822 -0.18725741
-0.020481736 -0.18791168
-0.020469677 -0.091493721
-0.020128501 0.027194105
-0.02004172 0.0087366976
-0.019898343 0.028410281
-0.019338227 0.027105516
-0.019233376 0.025771451
-0.019084298 0.02724069
-0.019057637 0.01204207
-0.018360329 -0.20900476
-0.018350688 -0.185733
-0.018203036 -0.18087462
-0.018127066 0.014315417
-0.017946051 -0.066364288
-0.017922036 0.015578045
-0.017778373 0.023191093
-0.01773201 -0.18205502
-0.017693284 -0.20857883
-0.017642803 0.020954317
-0.017510186 -0.18904587
-0.017233065 0.018842978
-0.017047243 -0.20796204
-0.017046458 -0.20844898
-0.016965715 -0.20754128
-0.016474245 -0.18815815
-0.016451134 -0.20766551
-0.016450977 -0.18921965
-0.016215622 -0.18381528
-0.016182275 -0.18816923
-0.015934299 0.021876166
-0.015842634 -0.18610937
-0.015743383 0.030783416
-0.015604228 -0.18640815
-0.015288479 0.023396226
-0.015226005 0.021327029
-0.014783523 -0.20853819
-0.014516278 -0.20966409
-0.014168187 -0.20755542
-0.013397856 0.010736894
-0.013171934 0.035795339
-0.013061244 -0.21042962
-0.012405519 -0.20965049
-0.012388604 0.020249335
-0.011866506 -0.20955912
-0.010903441 0.0036585937
-0.0098219122 0.030637813
-0.0089956679 0.26582358
-0.0087514507 -0.046651118
-0.0080046844 -0.048326904
-0.0067896814 -0.0025402263
-0.0062729702 -0.041620763
-0.004725257 0.040763051
-0.0042284583 0.017469991
-0.0035940938 -0.19130381
-0.0035725187 0.0012957647
-0.0032762062 -0.14757085
-0.0030485384 -0.21119617
-0.0013271377 -0.15111849
-0.001248714 0.031346664
-0.0010756409 -0.0079671618
-0.00098529891 -0.29671675
-0.00013042083 -0.13324616
0.0013513282 -0.050818739
0.0014032846 -0.26646834
0.0016717346 -0.14716862
0.0021129028 -0.26271228
0.002189039 -0.29790404
0.0023670186 -0.13466866
0.0024815441 -0.024742166
0.0027327574 -0.30304259
0.0029353518 -0.012550848
0.0030167146 -0.14807169
0.0030184627 -0.20292828
0.0033022561 -0.13333449
0.0034231285 -0.0099902744
0.0036063741 -0.14877367
0.004073645 0.038980633
0.0042001551 0.029663847
0.0042588964 -0.25950581
0.0043677051 -0.05464312
0.0045752845 -0.13747507
0.0046902748 -0.14871851
0.005038982 -0.1491778
0.0052073696 -0.3008253
0.0052681165 -0.13776581
0.0052941969 0.03235227
0.0053113577 -0.13212902
0.005388736 -0.12945199
0.0054187887 -0.17155158
0.0055380124 -0.25809681
0.005878808 0.038041335
0.0060180564 -0.13706134
0.0061411057 -0.21275283
0.0061427263 -0.29534506
0.0062735731 -0.063733449
0.0063883992 -0.1286402
0.0065876938 -0.11987085
0.0066759272 -0.25583114
0.0067808042 -0.079141351
0.0073375589 -0.13530475
0.0074220292 0.028441074
0.0074970433 -0.13373437
0.0076223379 -0.14970865
0.0076675557 -0.13547525
0.0082445524 0.044716963
0.0083458178 -0.14614344
0.0086944351 0.045433447
0.0088230486 0.22797003
0.0088829598 -0.25612766
0.0089035553 0.04472092
0.0090022287 0.045297956
0.0090476583 -0.011692877
0.0090989368 0.28886302
0.0092003806 -0.13699482
0.00936873 0.044504091
0.0094161154 0.18710634
0.0094325248 -0.14924849
0.0094831267 0.04477422
0.0095345161 0.043758182
0.0096408875 -0.010929433
0.0098453573 -0.015370567
0.0099500277 0.042199966
0.010155365 -0.14958441
0.010304788 -0.26073042
0.010402724 -0.12924298
0.010696396 -0.26322572
0.010743711 -0.065598049
0.010798431 0.17992112
0.010890261 -0.14217062
0.011327936 -0.12047935
0.011393774 0.042526726
0.011570711 -0.016657613
0.011706785 0.038806032
0.011720029 -0.27024001
0.011966047 -0.28726956
0.012073054 0.15264332
0.012277955 0.19626953
0.012299312 0.038708342
0.012360876 -0.14948931
0.012849806 0.036337984
0.012864988 0.040797814
0.013169623 -0.27195493
0.013177477 -0.14893956
0.013187641 0.14825581
0.013251486 0.040375108
0.013270347 -0.14882337
0.013374212 -0.14887219
0.013455651 0.03401464
0.013633361 0.16039138
0.01368464 0.1514524
0.013729327 -0.27561727
0.013752036 0.034640667
0.013875302 0.25206437
0.013937328 -0.14914803
0.014077117 -0.27845462
0.014104197 -0.14867624
0.014109048 -0.14910625
0.014282599 0.038356942
0.014431799 0.040526478
0.014520408 0.040716953
0.014641909 -0.14953969
0.014842308 -0.056358949
0.015026583 0.14887979
0.015117092 0.31345042
0.015444382 0.18254996
0.015523476 -0.012068509
0.015634915 -0.27752734
0.015693797 0.1304445
0.015915038 -0.12367103
0.016005757 0.042098436
0.016125783 -0.1229869
0.01618824 0.15243695
0.016232148 -0.12211853
0.016305825 -0.05253427
0.016312356 -0.12415247
0.016315973 -0.12408864
0.016483304 -0.12178602
0.016565164 -0.12191772
0.016989942 -0.11416726
0.017065988 -0.14724379
0.01714551 -0.121055
0.017286664 -0.12319525
0.017302464 -0.04850323
0.017364853 -0.12235403
0.017429973 -0.097520936
0.017552469 -0.12193834
0.017559141 -0.012959537
0.017871488 -0.14409832
0.01791852 -0.1343364
0.018116835 0.14101947
0.018190617 -0.14530452
0.01820264 -0.11027551
0.018377642 -0.14660444
0.018438053 -0.14379385
0.018601993 -0.1347856
0.018738152 -0.14331778
0.018749112 -0.14281424
0.018789861 0.1456076
0.01880681 -0.11983659
0.018912362 0.17911721
0.018931525 0.1475739
0.018959525 0.16484036
0.019024678 -0.046892479
0.01907275 -0.11530225
0.019266629 0.27011938
0.019350505 -0.11774159
0.019470395 -0.004579575
0.019471006 -0.11628499
0.019604808 -0.11531003
0.019831218 -0.01204549
0.019836676 -0.0016739296
0.020087129 0.17134933
0.020090664 0.30944205
0.020292076 -0.11432945
0.020383379 0.01674951
0.020512503 -0.02647982
0.020582244 -0.13585385
0.020591212 0.32770311
0.020612756 -0.1404277
0.020656427 0.15631572
0.020663576 -0.0021716851
0.020692214 0.0063674504
0.020704006 -0.048886639
0.020868376 0.0077779479
0.020892209 0.017023009
0.020923827 0.15512539
0.020955438 0.0039508075
0.021290415 0.15368077
0.021293609 -0.029136188
0.021353244 -0.022991914
0.021422376 0.0017245732
0.021431497 0.12901199
0.021455844 0.13545041
0.021466762 0.12917252
0.021538038 0.12432667
0.021731596 -0.018505757
0.021869864 -0.026924539
0.021894729 0.016747374
0.022009269 0.17196095
0.02202768 -0.054298143
0.022075538 -0.0043946358
0.022132631 -0.11179557
0.022165104 -0.02641164
0.022203958 -0.034601026
0.022275869 0.14882064
0.022381898 0.011689309
0.022508551 0.047211474
0.022648706 0.0016201051
0.022655854 0.0089901674
0.022670941 0.32607417
0.023060044 -0.0083446781
0.023091477 0.013256293
0.02309724 -0.025450518
0.023212485 0.12858272
0.023217858 -0.029084284
0.023231234 -0.028862132
0.023261118 -0.02746293
0.023261561 0.14295323
0.02328442 -0.049464288
0.02335935 0.017694091
0.023383457 -0.095355728
0.023422804 -0.020516664
0.023476139 -0.028330196
0.023499871 0.0093695913
0.023575865 -0.022221357
0.023625762 0.0020623722
0.023676777 -0.029849612
0.023862841 0.015469468
0.023917264 0.15978819
0.024038472 -0.12017074
0.024051495 0.15054209
0.024055124 0.0064292592
0.024168771 -0.0080110482
0.024202251 0.018875595
0.02420562 -0.019752559
0.024214128 0.12545291
0.02429902 0.31685141
0.024319013 0.13784991
0.024340024 -0.12012795
0.024398596 -0.040459659
0.024580018 0.011453303
0.024770694 0.16882714
0.024912805 0.13758669
0.024958081 -0.030801191
0.024980556 -0.11977938
0.02509794 -0.019098491
0.025334998 0.1329257
0.025412824 0.019619905
0.025510029 -0.11952358
0.025567746 -0.012027359
0.025577094 0.16136715
0.025593479 0.1305274
0.025723513 0.0061108889
0.025772453 0.12873715
0.025813069 -0.049534417
0.025924595 0.1400003
0.025987778 -0.018659262
0.026043285 -0.12015585
0.026457872 0.14096932
0.026521136 -0.0062407786
0.026543717 -0.043508098
0.02655804 0.16566638
0.026578065 0.13832905
0.026583918 0.013027475
0.026611095 0.021914705
0.026639929 0.29886278
0.026703423 -0.018405901
0.0267211 -0.030832052
0.026823569 0.13692408
0.026842924 0.055938543
0.026883412 -0.062405811
0.027076145 0.055573673
0.027276497 0.021982645
0.027284177 0.1560018
0.027404516 -0.053527345
0.027564571 -0.054222315
0.027720148 0.13951865
0.027799852 -0.013854732
0.027864953 -0.016192937
0.027902788 0.13950334
0.027974 -0.054454322
0.028088879 0.32812813
0.028213708 -0.0036151519
0.028249455 -0.049781882
0.028257595 0.3301997
0.028289776 -0.11974356
0.028445094 0.16544938
0.0284555 0.16679483
0.028497495 -0.051664214
0.028542597 -0.050864574
0.028761876 0.13802044
0.029026689 -0.0015822096
0.029080736 -0.039308293
0.029084291 0.058248436
0.029262999 0.02423661
0.029599079 0.14144003
0.02962946 -0.047467188
0.029871755 -0.046067358
0.02992052 0.13440357
0.030067526 -0.25902478
0.03031642 -0.12088252
0.030418739 -0.039548588
0.030502575 -0.040473898
0.030574978 0.13986924
0.030679393 -0.040969403
0.030850298 -0.038590137
0.031172127 -0.095400398
0.031239485 0.061970503
0.031431183 -0.09059958
0.031763022 -0.049910682
0.031764126 -0.041877411
0.031781752 0.024466151
0.031879696 -0.096567394
0.03204989 -0.12149732
0.032082337 -0.036783545
0.032277903 0.32855063
0.032314987 0.32349357
0.032438973 -0.011506925
0.032441681 0.14231379
0.032706126 -0.092752054
0.032708924 -0.1178771
0.032931966 -0.11937685
0.033079824 -0.086596761
0.033787534 0.13417978
0.033880947 0.024115017
0.033897438 0.14368036
0.033974768 0.0012499999
0.03397862 0.056999516
0.034110256 -0.013199046
0.034308262 -0.026025547
0.034311163 0.30285903
0.034317807 -0.048276241
0.034566721 -0.049093879
0.034759751 -0.11685641
0.034761896 -0.16400404
0.034848485 0.13938065
0.034896486 0.13648842
0.03494547 -0.049239029
0.034949318 0.1373261
0.035161221 -0.048710868
0.035325099 0.022948815
0.035423642 0.037555468
0.035435009 -0.048348554
0.035839894 -0.87886038
0.035884466 0.13946971
0.035903896 0.14747586
0.0359165 0.13747233
0.035983281 0.069515534
0.036137233 -0.091137075
0.036429437 -0.049467764
0.037238145 -0.026954959
0.037259816 0.094508323
0.037513631 -0.049311718
0.037706036 -0.1156164
0.037746178 0.13612885
0.037913409 0.13847538
0.037928944 0.02239833
0.038088846 0.32821953
0.038182479 -0.060668222
0.038496675 0.13765847
0.038530129 0.069397885
0.038640604 0.085054771
0.038885116 -0.19319778
0.039010173 0.082341999
0.039062384 0.32491758
0.039087175 0.094974174
0.039097346 0.095433024
0.039107091 0.023385897
0.039250405 0.094731868
0.039433055 0.084256298
0.03945871 -0.047353674
0.039473848 -0.1169576
0.039513247 0.096346757
0.039523586 0.096869014
0.039571667 -0.020931647
0.039573007 0.094334271
0.03957826 0.1350615
0.03959921 -0.044093732
0.039628065 0.097937683
0.039718483 0.022656748
0.039766881 0.095763863
0.039892891 0.28395691
0.039933755 0.09566282
0.039969772 0.13532203
0.039989387 0.098758352
0.040030223 0.083672116
0.04004215 0.097177548
0.040049021 0.096098922
0.040495791 0.32148286
0.040508082 0.074675559
0.040527942 0.06418308
0.040529986 -0.047931397
0.040551031 0.098571244
0.040594769 0.072239892
0.040700617 -0.042983713
0.040706046 0.096006391
0.040751813 0.086617369
